sample_id,value
3794,-8.288239650428262e-05
3795,8.865485899150314e-06
3796,1.5510149765759692e-05
3797,-0.00010004885606467694
3798,1.1777728796005336e-06
3799,-0.00010682296473532868
3800,-7.273716274648846e-05
3801,-2.6911255065351504e-05
3802,-0.00015242957156151514
3803,-8.257750850170832e-05
3804,6.938073039054812e-06
3805,-5.833219615742525e-05
3806,-9.633344020694502e-05
3807,2.701652450487015e-05
3808,-0.00012057847240939697
3809,8.776612542569632e-05
3810,-6.918376255780463e-05
3811,-8.847619071602782e-05
3812,-7.378310812637167e-05
3813,-0.00020143565302714728
3814,-3.685599425807573e-05
3815,2.4067884590476642e-05
3816,-7.537756524980042e-05
3817,9.615653753280645e-05
3818,1.2549615651369077e-05
3819,1.1407609377056285e-05
3820,-0.0001096292641013854
3821,-0.00011243638852611161
3822,-7.733725421130604e-05
3823,-7.09520913660522e-05
3824,-0.0002206875217147171
3825,-0.00022775848191231452
3826,-1.2539598159491973e-05
3827,2.0110246539115876e-05
3828,-0.00028054156107828
3829,-6.173839075490804e-05
3830,1.022010957822199e-05
3831,-5.336122373118982e-05
3832,9.829805977642493e-06
3833,2.8494693804532254e-05
3834,-4.287463854998332e-05
3835,1.9455624651163794e-05
3836,3.901113569736452e-06
3837,-6.457779817283086e-05
3838,-5.6876086536794687e-05
3839,-0.0001224631104618307
3840,6.934890523552101e-07
3841,-0.00011868494655936812
3842,-5.4832137748598795e-05
3843,-3.307585585862391e-05
3844,-1.1181948240846336e-05
3845,-3.474349789321413e-05
3846,0.00014184525804594123
3847,5.35637307912109e-06
3848,-0.00019824991598725244
3849,1.559571502730242e-05
3850,-2.8199415747076226e-05
3851,0.00011680903881788211
3852,-8.647329257801124e-05
3853,9.995194990187874e-06
3854,-7.312394864857121e-05
3855,-9.054474476724819e-05
3856,1.443584021180861e-05
3857,-0.00023712408524006518
3858,-5.774590652436022e-06
3859,-4.7736903186887366e-05
3860,0.0001709365769289418
3861,-0.00010808632457628796
3862,0.00013440575310960336
3863,-0.00022763414429500658
3864,1.3874098937958491e-05
3865,0.0001505176351405665
3866,2.135628145188088e-05
3867,-0.00019096626499667726
3868,0.00016664765831083018
3869,-8.45125297084446e-05
3870,-3.8521191850304475e-05
3871,-2.015010155737393e-05
3872,9.966780990362158e-06
3873,0.000153639458492398
3874,-0.00011585435597225962
3875,-0.00017127125300466978
3876,-7.149671204388277e-07
3877,2.6219689287245223e-06
3878,-0.00011996668633073572
3879,-6.652650721371148e-05
3880,-8.5232231765985e-05
3881,7.95725067146123e-05
3882,-0.00024228257834911222
3883,-3.229641215875728e-05
3884,-2.0160975866019625e-05
3885,-7.850427404046006e-05
3886,-7.645060420036265e-05
3887,1.8936836812645148e-05
3888,-0.0002166361281648266
3889,8.334298990666825e-06
3890,-8.766363104805338e-05
3891,-0.0002647057898342595
3892,-6.382588017731896e-05
3893,-7.253370806574836e-06
3894,-5.931146256625619e-05
3895,-0.00023952781856059904
3896,-9.737150743603491e-07
3897,9.769306797534215e-06
3898,-8.378186495974661e-05
3899,1.6932392679154773e-05
3900,-6.597925107926084e-05
3901,-7.441877424716911e-05
3902,-1.5473257377743632e-05
3903,-5.793866328895084e-06
3904,4.6694238670170245e-06
3905,-7.508057802915519e-05
3906,1.806171750649798e-05
3907,-0.0001922016001306473
3908,7.32666378840802e-05
3909,7.3758769780397226e-06
3910,-2.1482462156563926e-05
3911,-7.363158939406222e-05
3912,-0.0001146465742960569
3913,-0.0001233154510147865
3914,8.110361415892752e-05
3915,-0.00010013593994080923
3916,1.4822012744843898e-05
3917,-5.976935904473065e-05
3918,1.65885106660426e-05
3919,-8.295243605971697e-08
3920,1.3322332687675975e-05
3921,-6.772145302966224e-05
3922,-6.596710719168162e-05
3923,1.9555887859314604e-05
3924,-0.00010252344058826508
3925,9.478192776441534e-05
3926,-6.312251910567215e-05
3927,-8.289457717910362e-05
3928,-0.00012862448273226544
3929,-4.173190789297207e-05
3930,-9.450532700866397e-05
3931,-0.00021725487653166022
3932,0.00013661897573620106
3933,-9.676114646717884e-05
3934,-0.00021289538210257793
3935,-8.366806656122169e-05
3936,-7.118969736620735e-05
3937,6.721224598586498e-05
3938,-6.044304398819771e-05
